@relation Dry_bean

@attribute ﻿Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
46749,854.757,333.32224,179.213425,1.859918,0.843163,47417,243.972694,0.671604,0.985912,0.804076,0.731942,0.00713,0.001262,0.53574,0.996432,HOROZ
46755,864.849,353.633507,171.294792,2.064473,0.874855,47547,243.98835,0.813696,0.983343,0.78552,0.689947,0.007564,0.001057,0.476027,0.982744,HOROZ
46777,845.203,349.187769,171.167126,2.04004,0.871618,47247,244.045746,0.821413,0.990052,0.822849,0.698895,0.007465,0.001099,0.488455,0.996467,HOROZ
46777,845.203,349.187769,171.167126,2.04004,0.871618,47247,244.045746,0.821413,0.990052,0.822849,0.698895,0.007465,0.001099,0.488455,0.996467,HOROZ
46794,864.065,356.436968,168.452052,2.115955,0.881277,47586,244.090088,0.608821,0.983356,0.787603,0.684806,0.007617,0.001033,0.468959,0.992296,HOROZ
46798,881.176,331.329903,182.400549,1.816496,0.834828,47864,244.100521,0.717937,0.977729,0.757377,0.73673,0.00708,0.001287,0.54277,0.98594,HOROZ
46808,866.842,362.260879,165.685067,2.186443,0.88928,47280,244.1266,0.641434,0.990017,0.782799,0.673897,0.007739,0.000985,0.454137,0.992945,HOROZ
46826,851.033,348.05769,172.358999,2.019376,0.868778,47442,244.173534,0.810138,0.987016,0.812464,0.701532,0.007433,0.001111,0.492147,0.99383,HOROZ
46831,878.182,367.569238,163.986975,2.241454,0.894964,47446,244.18657,0.774041,0.987038,0.763087,0.664328,0.007849,0.000943,0.441332,0.989225,HOROZ
46851,854.53,328.917604,183.15548,1.795838,0.830618,47631,244.238707,0.717286,0.983624,0.806258,0.742553,0.007021,0.001317,0.551385,0.990198,HOROZ
46863,867.433,347.442755,172.128791,2.018505,0.868656,47538,244.269983,0.700703,0.985801,0.782651,0.703051,0.007414,0.001117,0.494281,0.997708,HOROZ
46863,867.433,347.442755,172.128791,2.018505,0.868656,47538,244.269983,0.700703,0.985801,0.782651,0.703051,0.007414,0.001117,0.494281,0.997708,HOROZ
46867,846.659,340.169258,177.00785,1.921775,0.853952,47529,244.280408,0.779039,0.986072,0.821599,0.718114,0.007258,0.001191,0.515688,0.991037,HOROZ
46892,834.759,330.650375,181.543648,1.821327,0.835789,47506,244.345552,0.712255,0.987075,0.845642,0.738985,0.007051,0.001297,0.546098,0.994624,HOROZ
46907,857.564,335.560665,181.23514,1.851521,0.841603,47888,244.38463,0.636562,0.979515,0.80152,0.728287,0.007154,0.001241,0.530403,0.982052,HOROZ
46955,873.017,360.907846,166.763912,2.164184,0.886845,47609,244.509637,0.65779,0.986263,0.774188,0.677485,0.007686,0.000999,0.458986,0.99333,HOROZ
46958,859.393,356.589004,168.649123,2.114384,0.881089,47618,244.517448,0.819941,0.98614,0.79898,0.685712,0.007594,0.001036,0.470201,0.994186,HOROZ
46970,860.88,351.444277,170.923513,2.056149,0.873766,47495,244.548689,0.78329,0.988946,0.796426,0.695839,0.007482,0.001082,0.484192,0.995571,HOROZ
46987,855.498,359.212593,167.093839,2.149766,0.885223,47402,244.59294,0.794129,0.991245,0.80677,0.680914,0.007645,0.001014,0.463644,0.996726,HOROZ
47002,847.653,346.969276,173.407248,2.000893,0.866154,47610,244.631979,0.701774,0.98723,0.822034,0.705054,0.007382,0.001125,0.497101,0.994645,HOROZ
47044,855.838,354.304435,170.357301,2.079773,0.876818,47566,244.741253,0.621699,0.989026,0.807107,0.690765,0.007531,0.001058,0.477157,0.992378,HOROZ
47057,902.586,374.112974,161.222637,2.320474,0.902378,47847,244.775067,0.772693,0.983489,0.725867,0.654281,0.00795,0.000899,0.428084,0.993357,HOROZ
47074,877.067,365.928067,166.188149,2.20189,0.890923,47846,244.819277,0.605469,0.983865,0.768998,0.669037,0.007773,0.000961,0.44761,0.985588,HOROZ
47089,844.194,343.894507,176.170557,1.952054,0.858818,47624,244.858279,0.817603,0.988766,0.830319,0.712016,0.007303,0.001158,0.506966,0.989626,HOROZ
47091,874.362,353.032918,171.26969,2.061269,0.874438,47849,244.863479,0.706807,0.984158,0.774043,0.6936,0.007497,0.00107,0.48108,0.991636,HOROZ
47122,888.678,356.278507,169.210194,2.105538,0.880019,47831,244.944063,0.761236,0.985177,0.749799,0.687507,0.007561,0.001042,0.472666,0.995217,HOROZ
47134,880.522,358.818816,168.078382,2.13483,0.883505,47959,244.975249,0.605726,0.982798,0.763948,0.682727,0.007613,0.00102,0.466116,0.995079,HOROZ
47134,870.142,360.775,167.488454,2.154029,0.885706,47862,244.975249,0.623688,0.98479,0.782283,0.679025,0.007654,0.001004,0.461075,0.993169,HOROZ
47134,870.142,360.775,167.488454,2.154029,0.885706,47862,244.975249,0.623688,0.98479,0.782283,0.679025,0.007654,0.001004,0.461075,0.993169,HOROZ
47142,845.75,329.745636,186.27718,1.770188,0.825151,48742,244.996038,0.693775,0.967174,0.828197,0.742985,0.006995,0.001315,0.552027,0.977191,HOROZ
47171,860.849,348.027196,174.35265,1.996111,0.865462,47961,245.071383,0.808997,0.983528,0.799891,0.704173,0.007378,0.001119,0.49586,0.989791,HOROZ
47180,850.406,348.615238,172.904633,2.016228,0.868336,47729,245.094761,0.71004,0.988498,0.819814,0.703052,0.007389,0.001114,0.494283,0.996587,HOROZ
47180,850.406,348.615238,172.904633,2.016228,0.868336,47729,245.094761,0.71004,0.988498,0.819814,0.703052,0.007389,0.001114,0.494283,0.996587,HOROZ
47186,868.831,356.74701,168.960375,2.111424,0.880733,47855,245.110345,0.722327,0.98602,0.785511,0.68707,0.00756,0.001039,0.472066,0.996731,HOROZ
47186,871.047,346.224139,177.456312,1.951039,0.858659,48835,245.110345,0.746366,0.966233,0.78152,0.707953,0.007337,0.001137,0.501197,0.977855,HOROZ
47223,841.035,339.087755,177.806882,1.907056,0.851492,47634,245.206425,0.632236,0.991372,0.838948,0.723136,0.007181,0.001211,0.522925,0.997248,HOROZ
47225,983.252,352.857758,171.10267,2.062257,0.874567,48501,245.211618,0.793697,0.973691,0.613836,0.69493,0.007472,0.001075,0.482928,0.995923,HOROZ
47225,910.43,358.030873,169.345799,2.1142,0.881067,48275,245.211618,0.603468,0.97825,0.71596,0.68489,0.007581,0.001029,0.469074,0.991716,HOROZ
47248,862.652,355.814153,170.260604,2.089821,0.878082,47697,245.271323,0.603955,0.990586,0.797851,0.689324,0.007531,0.001049,0.475168,0.993016,HOROZ
47264,848.013,347.830766,174.390244,1.994554,0.865236,47768,245.312849,0.650347,0.989449,0.825915,0.705265,0.007359,0.001123,0.497399,0.992088,HOROZ
47286,979.365,373.883686,162.794826,2.296656,0.90023,48605,245.369935,0.658011,0.972863,0.619517,0.656273,0.007907,0.000905,0.430695,0.989158,HOROZ
47291,861.047,354.542925,170.402977,2.080615,0.876925,47849,245.382907,0.772123,0.988338,0.801557,0.692111,0.007497,0.001061,0.479017,0.99665,HOROZ
47301,882.93,358.619004,168.943855,2.122711,0.882082,48105,245.40885,0.727932,0.983287,0.762479,0.684316,0.007582,0.001026,0.468289,0.994042,HOROZ
47328,874.436,363.414317,166.189674,2.186744,0.889312,47999,245.478881,0.793561,0.986021,0.777807,0.675479,0.007679,0.000986,0.456272,0.997751,HOROZ
47338,842.469,340.316288,178.332316,1.908327,0.851706,47798,245.504814,0.700277,0.990376,0.838131,0.721402,0.007189,0.001201,0.520421,0.993133,HOROZ
47341,869.475,356.685677,169.311501,2.106683,0.880159,47978,245.512593,0.599739,0.986723,0.786925,0.688316,0.007534,0.001043,0.473779,0.998103,HOROZ
47344,828.258,324.692298,187.270152,1.733818,0.816912,48123,245.520372,0.747612,0.983812,0.867248,0.756163,0.006858,0.001383,0.571783,0.991367,HOROZ
47347,853.387,330.277515,183.569621,1.799195,0.831313,47903,245.528151,0.824014,0.988393,0.816978,0.7434,0.006976,0.001314,0.552643,0.994312,HOROZ
47360,860.079,346.142513,175.002111,1.977933,0.862781,48026,245.561855,0.802902,0.986133,0.804535,0.709424,0.007309,0.001142,0.503283,0.995459,HOROZ
47361,861.338,354.322748,171.967473,2.060406,0.874325,48037,245.564448,0.734461,0.985928,0.802202,0.693053,0.007481,0.001065,0.480322,0.989659,HOROZ
47371,855.614,354.018863,170.879435,2.071746,0.875794,47842,245.590371,0.618873,0.990155,0.813142,0.693721,0.007473,0.001068,0.481249,0.997026,HOROZ
47394,880.106,365.540272,165.751428,2.205352,0.891286,48081,245.649985,0.624921,0.985712,0.768888,0.672019,0.007713,0.00097,0.451609,0.995958,HOROZ
47448,871.679,349.350038,175.106492,1.995072,0.865311,48047,245.78989,0.634756,0.987533,0.78472,0.703563,0.007363,0.001113,0.495001,0.987563,HOROZ
47464,850.356,341.665656,178.091255,1.918486,0.853408,48004,245.831328,0.723537,0.988751,0.824846,0.719508,0.007198,0.00119,0.517692,0.993186,HOROZ
47468,880.635,357.741343,170.049276,2.103751,0.879801,48071,245.841686,0.642154,0.987456,0.769164,0.687205,0.007536,0.001037,0.472251,0.993498,HOROZ
47472,879.075,363.330243,167.715245,2.166352,0.887085,48044,245.852044,0.602345,0.988094,0.771961,0.676663,0.007654,0.00099,0.457872,0.991913,HOROZ
47473,862.249,351.246764,173.184185,2.028169,0.869998,48078,245.854634,0.600088,0.987416,0.8024,0.699948,0.007399,0.001095,0.489928,0.993656,HOROZ
47476,874.832,354.528133,171.337148,2.069184,0.875465,48173,245.862402,0.608433,0.985531,0.779533,0.693492,0.007468,0.001065,0.480931,0.995135,HOROZ
47482,877.165,369.299611,165.111368,2.23667,0.894487,48071,245.877937,0.830308,0.987747,0.77549,0.665795,0.007778,0.000943,0.443283,0.991478,HOROZ
47502,868.421,344.33086,177.142966,1.943802,0.857517,48109,245.929715,0.82209,0.987383,0.791519,0.714225,0.007249,0.001164,0.510117,0.991567,HOROZ
47512,839.433,312.732286,200.959732,1.556194,0.766207,49837,245.9556,0.787927,0.953348,0.847308,0.786473,0.006582,0.001553,0.61854,0.962569,HOROZ
47542,876.316,338.453506,186.822466,1.811632,0.833852,50332,246.033239,0.706335,0.944568,0.777975,0.726934,0.007119,0.001226,0.528433,0.957325,HOROZ
47577,862.817,342.746439,177.462693,1.931372,0.855522,48314,246.123786,0.780335,0.984746,0.8031,0.718093,0.007204,0.001182,0.515657,0.995926,HOROZ
47601,853.375,345.542662,176.647588,1.956113,0.859451,48195,246.185856,0.711174,0.987675,0.821384,0.712462,0.007259,0.001154,0.507601,0.992926,HOROZ
47605,877.296,373.143947,163.592869,2.28093,0.898771,48131,246.196199,0.630396,0.989071,0.777267,0.659789,0.007838,0.000916,0.435321,0.992938,HOROZ
47634,870.581,355.081437,174.081123,2.039747,0.871578,48581,246.271177,0.61811,0.980507,0.789784,0.693563,0.007454,0.001064,0.481029,0.981177,HOROZ
47650,843.392,332.036494,183.724655,1.807251,0.832964,48256,246.312534,0.759169,0.987442,0.841809,0.741824,0.006968,0.001302,0.550302,0.994534,HOROZ
47665,842.141,339.721635,179.342993,1.894257,0.849299,48157,246.3513,0.656407,0.989783,0.844578,0.725156,0.007127,0.001216,0.525852,0.996098,HOROZ
47667,852.181,346.347114,176.081974,1.966965,0.861123,48256,246.356468,0.628421,0.987794,0.824829,0.711299,0.007266,0.001147,0.505947,0.99518,HOROZ
47701,856.953,352.238278,173.657825,2.028347,0.870022,48228,246.444313,0.825277,0.989073,0.81625,0.699652,0.007384,0.001091,0.489513,0.992903,HOROZ
47706,856.321,348.824983,174.963102,1.993706,0.865112,48306,246.457229,0.684251,0.987579,0.817541,0.706535,0.007312,0.001124,0.499192,0.995243,HOROZ
47728,863.9,349.656715,174.174268,2.007511,0.867103,48248,246.51405,0.780481,0.989222,0.80363,0.705017,0.007326,0.001116,0.497049,0.997832,HOROZ
47751,867.449,350.248894,174.081239,2.011985,0.867738,48360,246.57344,0.782547,0.987407,0.797452,0.703995,0.007335,0.001111,0.495609,0.997158,HOROZ
47769,853.234,350.965626,174.078962,2.016129,0.868323,48407,246.61991,0.782842,0.98682,0.824555,0.70269,0.007347,0.001105,0.493773,0.995509,HOROZ
47772,872.287,355.909449,171.77262,2.07198,0.875824,48346,246.627654,0.603548,0.988127,0.788977,0.692951,0.00745,0.00106,0.48018,0.994924,HOROZ
47775,852.11,341.692355,178.604141,1.913127,0.852514,48428,246.635397,0.79408,0.986516,0.826836,0.721805,0.007152,0.001198,0.521003,0.996745,HOROZ
47791,873.56,368.740375,165.77113,2.224394,0.89325,48367,246.676693,0.806123,0.988091,0.786992,0.668971,0.007716,0.000953,0.447522,0.995466,HOROZ
47793,865.333,338.769992,181.108574,1.870535,0.845101,48460,246.681855,0.685499,0.986236,0.802061,0.728169,0.007088,0.001229,0.53023,0.991815,HOROZ
47795,889.182,376.445991,162.524197,2.316246,0.902001,48380,246.687016,0.769745,0.987908,0.759646,0.655305,0.007876,0.000896,0.429425,0.994654,HOROZ
47801,863.33,358.60603,170.263653,2.106181,0.880097,48372,246.7025,0.791827,0.988196,0.805922,0.687949,0.007502,0.001037,0.473273,0.996799,HOROZ
47803,869.367,362.528265,168.325029,2.15374,0.885673,48426,246.707661,0.818404,0.987135,0.794802,0.68052,0.007584,0.001003,0.463107,0.997412,HOROZ
47803,847.48,342.99153,178.373346,1.922886,0.854135,48298,246.707661,0.618489,0.989751,0.836385,0.719282,0.007175,0.001185,0.517367,0.994837,HOROZ
47806,849.353,347.664985,175.969998,1.975706,0.862447,48423,246.715402,0.810615,0.987258,0.832752,0.709635,0.007272,0.001138,0.503582,0.994931,HOROZ
47855,851.869,342.430051,179.84806,1.903996,0.850972,48436,246.841809,0.781026,0.988005,0.828689,0.720853,0.007156,0.001192,0.519629,0.989372,HOROZ
47875,872.03,354.356363,172.932345,2.049104,0.872833,48469,246.893384,0.604162,0.987745,0.791144,0.696738,0.007402,0.001076,0.485443,0.994724,HOROZ
47877,885.569,362.584277,169.510111,2.139013,0.88399,48644,246.898541,0.678866,0.984232,0.767171,0.680941,0.007573,0.001004,0.463681,0.991819,HOROZ
47894,858.581,346.99757,177.526661,1.954622,0.859219,48717,246.942371,0.675039,0.983107,0.816448,0.711654,0.007245,0.001146,0.506452,0.989923,HOROZ
47905,865.459,344.604896,177.947968,1.936549,0.856358,48616,246.970728,0.664802,0.985375,0.803707,0.716678,0.007194,0.001171,0.513627,0.994664,HOROZ
47929,896.122,363.045531,169.806585,2.137994,0.883872,48814,247.032585,0.686347,0.98187,0.750022,0.680445,0.007575,0.001002,0.463006,0.989904,HOROZ
47930,856.122,344.960745,177.850525,1.93961,0.856849,48588,247.035162,0.709696,0.986458,0.821762,0.716125,0.007197,0.001168,0.512836,0.994701,HOROZ
47937,853.142,337.153758,184.183667,1.83053,0.837596,48712,247.053201,0.805474,0.98409,0.827634,0.732761,0.007033,0.001251,0.536939,0.982883,HOROZ
47959,949.132,328.450539,190.117661,1.727617,0.815447,50202,247.109885,0.641575,0.955321,0.669001,0.75235,0.006849,0.001354,0.566031,0.977885,HOROZ
47977,871.47,361.122725,169.52872,2.130157,0.88296,48578,247.156253,0.719738,0.987628,0.793849,0.684411,0.007527,0.001019,0.468418,0.997804,HOROZ
48009,871.576,358.665839,171.718079,2.08869,0.877941,48629,247.238665,0.826089,0.98725,0.794186,0.689329,0.007471,0.001041,0.475174,0.992491,HOROZ
48012,869.046,358.353909,171.502003,2.089503,0.878042,48670,247.246389,0.610715,0.98648,0.798866,0.68995,0.007464,0.001043,0.476031,0.994669,HOROZ
48016,863.671,356.243985,173.15881,2.057325,0.873921,48678,247.256688,0.746796,0.9864,0.808908,0.694066,0.007419,0.001062,0.481727,0.991069,HOROZ
48017,862.741,363.008418,168.846402,2.149933,0.885242,48462,247.259263,0.64565,0.990818,0.81067,0.681139,0.00756,0.001004,0.463951,0.997463,HOROZ
48044,859.196,342.725056,180.021384,1.903802,0.850939,48842,247.32877,0.738638,0.983662,0.817833,0.721654,0.007134,0.001193,0.520784,0.991469,HOROZ
48067,852.256,342.947538,179.048831,1.915386,0.852892,48686,247.387965,0.63817,0.987286,0.831604,0.721358,0.007135,0.001192,0.520357,0.996685,HOROZ
48095,874.205,366.313756,168.405995,2.175182,0.888058,48787,247.460009,0.827398,0.985816,0.79083,0.675541,0.007616,0.000978,0.456356,0.992657,HOROZ
48096,861.472,346.1251,177.664692,1.948193,0.858212,48665,247.462581,0.708806,0.988308,0.814398,0.714951,0.007197,0.00116,0.511155,0.995829,HOROZ
48100,854.778,349.86592,175.74183,1.990795,0.864686,48563,247.472871,0.82737,0.990466,0.827272,0.707336,0.007274,0.001123,0.500325,0.996044,HOROZ
48148,880.077,356.775913,173.159825,2.060385,0.874322,48911,247.59632,0.591499,0.9844,0.781172,0.693983,0.00741,0.00106,0.481612,0.992306,HOROZ
48166,864.078,358.82149,171.403053,2.093437,0.878532,48828,247.642597,0.719647,0.986442,0.810671,0.690155,0.00745,0.001043,0.476315,0.997134,HOROZ
48166,866.522,345.045414,181.613503,1.899889,0.85027,49256,247.642597,0.750016,0.977871,0.806104,0.71771,0.007164,0.001172,0.515108,0.978648,HOROZ
48176,862.859,336.067746,185.81251,1.808639,0.833246,49336,247.668303,0.736636,0.976488,0.813132,0.736959,0.006976,0.001269,0.543109,0.982289,HOROZ
48178,863.116,359.840772,171.016998,2.104123,0.879847,48750,247.673444,0.795752,0.988267,0.812681,0.688286,0.007469,0.001034,0.473738,0.996803,HOROZ
48186,863.853,353.626833,175.213263,2.018265,0.868622,48932,247.694006,0.698378,0.984754,0.81143,0.700439,0.007339,0.00109,0.490615,0.990191,HOROZ
48207,872.255,361.312061,170.747967,2.116055,0.881289,48804,247.747974,0.704863,0.987767,0.79622,0.68569,0.007495,0.001022,0.47017,0.994906,HOROZ
48216,862.09,355.38469,173.897886,2.04364,0.872103,48852,247.7711,0.634772,0.986981,0.815259,0.697191,0.007371,0.001074,0.486076,0.993364,HOROZ
48217,852.619,333.819699,186.469243,1.790213,0.829442,49133,247.773669,0.673328,0.981357,0.833489,0.742238,0.006923,0.001296,0.550917,0.986259,HOROZ
48228,892.189,371.177248,167.709778,2.213212,0.892103,48904,247.80193,0.650587,0.986177,0.761369,0.667611,0.007696,0.000943,0.445704,0.986438,HOROZ
48230,860.795,346.152509,178.676336,1.937316,0.856481,48932,247.807069,0.664417,0.985654,0.817952,0.71589,0.007177,0.001163,0.512498,0.992871,HOROZ
48233,876.71,364.188607,169.553071,2.147933,0.885014,48680,247.814775,0.828105,0.990818,0.788574,0.680457,0.007551,0.000999,0.463022,0.99454,HOROZ
48233,879.325,359.196318,171.883678,2.089764,0.878075,48857,247.814775,0.767626,0.987228,0.78389,0.689915,0.007447,0.001041,0.475982,0.99469,HOROZ
48234,852.728,333.643645,184.745709,1.805962,0.832702,48884,247.817344,0.806589,0.986703,0.83357,0.742761,0.006917,0.001299,0.551693,0.996337,HOROZ
48269,877.25,356.674872,173.225712,2.059018,0.874143,48781,247.90724,0.599057,0.989504,0.788191,0.695051,0.007389,0.001064,0.483096,0.994703,HOROZ
48282,871.582,361.729747,172.1774,2.100913,0.879454,48832,247.940621,0.847975,0.988737,0.798691,0.685431,0.007492,0.00102,0.469815,0.987041,HOROZ
48287,869.941,343.725515,180.004646,1.909537,0.851911,49001,247.953459,0.66511,0.985429,0.80179,0.721371,0.007118,0.001189,0.520375,0.993676,HOROZ
48290,856.955,325.49907,189.920156,1.713873,0.812132,49146,247.961162,0.746114,0.982583,0.826325,0.761788,0.006741,0.0014,0.58032,0.994596,HOROZ
48300,851.044,317.314595,199.616078,1.589624,0.777341,49648,247.986834,0.704657,0.972849,0.838017,0.781517,0.00657,0.001512,0.610769,0.970894,HOROZ
48324,876.469,358.553249,172.228751,2.081843,0.87708,48993,248.048438,0.651724,0.986345,0.790496,0.691804,0.00742,0.001048,0.478592,0.996354,HOROZ
48335,869.579,344.769902,178.940618,1.926728,0.854765,48996,248.076668,0.642223,0.986509,0.803255,0.719543,0.007133,0.001179,0.517742,0.997547,HOROZ
48343,895.913,383.717555,160.726471,2.387395,0.908048,48920,248.097197,0.613412,0.988205,0.756853,0.646562,0.007937,0.000856,0.418042,0.998032,HOROZ
48377,867.509,356.931922,173.269721,2.059979,0.874269,48946,248.184426,0.60641,0.988375,0.807794,0.695327,0.007378,0.001064,0.48348,0.995958,HOROZ
48382,870.465,354.044197,175.268784,2.020007,0.868866,49171,248.197251,0.781653,0.983954,0.8024,0.701035,0.007318,0.00109,0.49145,0.992732,HOROZ
48388,866.233,349.800953,177.541025,1.970254,0.861623,48990,248.212641,0.621826,0.987712,0.81036,0.709583,0.007229,0.001131,0.503507,0.992037,HOROZ
48396,859.905,351.889549,177.203648,1.985792,0.86395,48870,248.233159,0.81797,0.990301,0.822467,0.705429,0.007271,0.001111,0.49763,0.98819,HOROZ
48396,861.023,341.815489,181.429303,1.884015,0.847509,48942,248.233159,0.704413,0.988844,0.820332,0.72622,0.007063,0.001212,0.527395,0.99362,HOROZ
48396,861.023,341.815489,181.429303,1.884015,0.847509,48942,248.233159,0.704413,0.988844,0.820332,0.72622,0.007063,0.001212,0.527395,0.99362,HOROZ
48401,887.573,366.900506,172.547875,2.126369,0.882514,49563,248.245981,0.693424,0.976555,0.772069,0.676603,0.00758,0.00098,0.457792,0.973434,HOROZ
48404,864.977,355.686534,174.159149,2.042307,0.871923,49075,248.253674,0.790295,0.986327,0.812984,0.697956,0.007348,0.001076,0.487143,0.994896,HOROZ
48416,870.972,358.116275,173.270092,2.06681,0.875158,49103,248.284445,0.619764,0.986009,0.80203,0.693307,0.007397,0.001054,0.480674,0.993462,HOROZ
48421,892.167,351.75824,175.894725,1.999823,0.866,49144,248.297265,0.799686,0.985288,0.764454,0.705875,0.007265,0.001113,0.498259,0.99643,HOROZ
48423,858.834,351.44478,176.193692,1.99465,0.86525,49003,248.302393,0.731476,0.988164,0.824979,0.706519,0.007258,0.001116,0.499169,0.995668,HOROZ
48429,864.145,355.547143,173.819892,2.045492,0.872351,48948,248.317776,0.675383,0.989397,0.814971,0.69841,0.007342,0.001077,0.487777,0.997744,HOROZ
48436,834.961,326.295335,189.437157,1.722446,0.814211,49032,248.335722,0.70246,0.987845,0.873063,0.761077,0.006737,0.001394,0.579237,0.997705,HOROZ
